dxProfileId,customerId,deviceEUI,time,coordinates.lng,coordinates.lat,coordinates.alt,age,validityState,horizontalAccuracy,processedFeed.SF,processedFeed.payloadEncoded,processedFeed.sequenceNumber,processedFeed.dynamicMotionState,processedFeed.temperatureMeasure,processedFeed.processedPacket.SNR,processedFeed.processedPacket.RSSI,processedFeed.processedPacket.baseStationId,processedFeed.processedPacket.antennaCoordinates.lng,processedFeed.processedPacket.antennaCoordinates.lat,rawPosition.coordinates.lng,rawPosition.coordinates.lat,rawPosition.coordinates.alt,rawPosition.rawPositionType,resolvedTracker.firmwareVersion,resolvedTracker.messageType,resolvedTracker.trackingMode,resolvedTracker.gpsScanMode,resolvedTracker.sensorMode,resolvedTracker.periodicPositionInterval,resolvedTracker.batteryLevel,resolvedTracker.activityCount
iot-api,100033601,20635F00C80000E5,2020-03-11T03:49:53.725000+00:00,-106.80417,32.529877,0.0,136,NEW,4,9,034a917d20111363acc056fc01249966,1935,STATIC,19.235294,-4.25,-120.0,08080056,-106.86888,32.57767,-106.80412,32.52992,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,95,-1
iot-api,100033601,20635F00C8000069,2020-03-11T03:50:06.492000+00:00,-106.919754,32.569138,0.0,248,NEW,11,9,034e9485801f1369a8c0455701133a96,1486,MOVING,23.282352,-10.0,-120.0,08080056,-106.86888,32.57767,-106.919754,32.569138,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,97,-1
iot-api,100033601,20635F00C8000066,2020-03-11T03:50:30.910000+00:00,-106.92009,32.56891,0.0,144,NEW,11,9,034c9186b01213699fc0454a0124b156,1524,MOVING,23.788235,-13.0,-121.0,08080056,-106.86888,32.57767,-106.92009,32.56891,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,98,-1
iot-api,100033601,20635F00C8000082,2020-03-11T03:50:39.807000+00:00,-106.84595,32.567425,0.0,144,NEW,8,9,034a8e8a1012136965c0509b0110e74d,4727,STATIC,25.811764,5.25,-113.0,08080056,-106.86888,32.57767,-106.845924,32.567425,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,89,-1
iot-api,100033601,20635F00C8000084,2020-03-11T03:51:01.462000+00:00,-106.84609,32.567486,0.0,240,NEW,4,9,0348928a801e136967c05093018c953b,1792,STATIC,25.811764,3.0,-117.0,08080056,-106.86888,32.57767,-106.84613,32.567474,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,97,-1
iot-api,100033601,20635F00C8000068,2020-03-11T03:51:32.260000+00:00,-106.91958,32.56904,0.0,264,NEW,0,9,034e958690211369a4c0455e0082d726,1492,MOVING,23.788235,-12.0,-120.0,08080056,-106.86888,32.57767,-106.91958,32.56904,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,97,-1
iot-api,100033601,20635F00C8000080,2020-03-11T03:52:12.550000+00:00,-106.92037,32.56873,0.0,272,NEW,11,9,034e9189b022136998c0453f01829550,1543,MOVING,25.305882,1.0,-118.0,08080056,-106.86888,32.57767,-106.92037,32.56873,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,99,-1
iot-api,100033601,20635F00C8000015,2020-03-11T03:52:23.748000+00:00,-106.8042,32.53011,0.0,122617,PREVIOUS,8,10,0500987d8001,1290,STATIC,19.235294,-11.0,-119.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.3,Heartbeat,OFF,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C80000E6,2020-03-11T03:53:30.352000+00:00,-106.81956,32.54177,0.0,30583,PREVIOUS,11,9,05488c7c3001,2166,STATIC,18.729412,-12.25,-119.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,95,-1
iot-api,100033601,20635F00C8000083,2020-03-11T03:53:37.670000+00:00,-106.84603,32.5675,0.0,256,NEW,11,9,034a93869020136968c0509701f63cae,1596,STATIC,23.788235,-6.0,-104.0,08080056,-106.86888,32.57767,-106.84603,32.5675,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,97,-1
