dxProfileId,customerId,deviceEUI,time,coordinates.lng,coordinates.lat,coordinates.alt,age,validityState,horizontalAccuracy,processedFeed.SF,processedFeed.payloadEncoded,processedFeed.sequenceNumber,processedFeed.dynamicMotionState,processedFeed.temperatureMeasure,processedFeed.processedPacket.SNR,processedFeed.processedPacket.RSSI,processedFeed.processedPacket.baseStationId,processedFeed.processedPacket.antennaCoordinates.lng,processedFeed.processedPacket.antennaCoordinates.lat,rawPosition.coordinates.lng,rawPosition.coordinates.lat,rawPosition.coordinates.alt,rawPosition.rawPositionType,resolvedTracker.firmwareVersion,resolvedTracker.messageType,resolvedTracker.trackingMode,resolvedTracker.gpsScanMode,resolvedTracker.sensorMode,resolvedTracker.periodicPositionInterval,resolvedTracker.batteryLevel,resolvedTracker.activityCount
iot-api,100033601,20635F00C80000A8,2020-03-19T06:00:24.545000+00:00,-106.90908,32.555676,0.0,4175,PREVIOUS,11,9,054c92745040,4170,MOVING,14.682353,-1.25,-115.0,08080056,-106.86889,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,93,-1
iot-api,100033601,20635F00C8000086,2020-03-19T06:00:29.220000+00:00,-106.8877,32.54582,0.0,224,NEW,11,9,034e8d73301c136619c04a3b0160d8c5,2330,MOVING,14.176471,-5.0,-119.0,08080056,-106.86889,32.57767,-106.8877,32.54582,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,94,-1
iot-api,100033601,20635F00C80000AF,2020-03-19T06:00:47.714000+00:00,-106.88773,32.54464,0.0,573,PREVIOUS,11,10,054c8a72a040,3734,MOVING,13.6705885,-7.25,-118.0,08080056,-106.86889,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,91,-1
iot-api,100033601,20635F00C8000084,2020-03-19T06:01:16.470000+00:00,-106.84672,32.57229,0.0,559,PREVIOUS,11,7,054c86743040,4145,MOVING,14.682353,-6.5,-120.0,08080056,-106.86889,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,91,-1
iot-api,100033601,20635F00C8000081,2020-03-19T06:02:00.005000+00:00,-106.84741,32.573208,0.0,272,NEW,11,7,034e92671022136a47c0506101b43ff4,1773,MOVING,8.105883,8.5,-102.0,08080056,-106.86889,32.57767,-106.84741,32.573208,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,93,-1
iot-api,100033601,20635F00C80000B1,2020-03-19T06:03:54.423000+00:00,-106.90555,32.557262,0.0,4174,PREVIOUS,11,9,054c8774b040,4077,MOVING,14.682353,-7.25,-117.0,08080056,-106.86889,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,91,-1
iot-api,100033601,20635F00C80000E7,2020-03-19T06:04:16.399000+00:00,-106.80405,32.529922,0.0,144,NEW,3,9,03488f6b20121363abc056ff019ba528,7611,STATIC,10.129412,-8.25,-121.0,08080056,-106.86889,32.57767,-106.80405,32.529896,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,64,-1
iot-api,100033601,20635F00C80000E5,2020-03-19T06:04:44.749000+00:00,-106.804146,32.529877,0.0,96,NEW,3,9,030a8f69e00c1363abc056fa010789b2,3207,STATIC,9.117647,-2.25,-120.0,08080056,-106.86889,32.57767,-106.80418,32.529896,0.0,RawPositionByGpsSolver,1.7.5,Position Message,OFF,UNKNOWN,GPS_ONLY,900,88,-1
iot-api,100033601,20635F00C80000E8,2020-03-19T06:04:52.101000+00:00,-106.83285,32.548916,0.0,144,NEW,11,9,030e906fa012136692c0529a01c156d4,4189,MOVING,12.152941,2.0,-109.0,08080056,-106.86889,32.57767,-106.83285,32.548916,0.0,RawPositionByGpsSolver,1.7.5,Position Message,OFF,UNKNOWN,GPS_ONLY,900,89,-1
iot-api,100033601,20635F00C80000C2,2020-03-19T06:05:06.167000+00:00,-106.88819,32.54664,0.0,264,NEW,11,9,034e91734021136639c04a2801328884,1756,MOVING,14.176471,-6.75,-119.0,08080056,-106.86889,32.57767,-106.88819,32.54664,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,93,-1
iot-api,100033601,20635F00C8000082,2020-03-19T06:05:28.867000+00:00,-106.84759,32.573772,0.0,264,NEW,11,7,034e8e6b1021136a5dc0505a01205537,5520,MOVING,10.129412,3.0,-119.0,08080056,-106.86889,32.57767,-106.84759,32.573772,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,85,-1
iot-api,100033601,20635F00C80000AF,2020-03-19T06:05:46.245000+00:00,-106.88776,32.546432,0.0,272,NEW,11,9,034c9172a022136631c04a39018f6c32,3735,MOVING,13.6705885,-8.0,-119.0,08080056,-106.86889,32.57767,-106.88776,32.546432,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,91,-1
iot-api,100033601,20635F00C80000BC,2020-03-19T06:05:50.925000+00:00,-106.887344,32.54702,0.0,256,NEW,11,9,034e9372d020136648c04a490167034d,1716,MOVING,13.6705885,0.5,-118.0,08080056,-106.86889,32.57767,-106.887344,32.54702,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,93,-1
iot-api,100033601,20635F00C8000084,2020-03-19T06:06:13.433000+00:00,-106.84749,32.573723,0.0,280,NEW,11,7,034c90753023136a5bc0505e018ce59f,4146,MOVING,15.188235,6.0,-114.0,08080056,-106.86889,32.57767,-106.84749,32.573723,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,91,-1
iot-api,100033601,20635F00C80000E5,2020-03-19T06:06:14.749000+00:00,-106.80415,32.52988,0.0,96,NEW,3,9,030a8f69e00c1363abc056fa010789b2,3209,STATIC,9.117647,-9.5,-117.0,08080056,-106.86889,32.57767,-106.80418,32.529896,0.0,RawPositionByGpsSolver,1.7.5,Position Message,OFF,UNKNOWN,GPS_ONLY,900,88,-1
iot-api,100033601,20635F00C8000063,2020-03-19T06:06:26.807000+00:00,-106.90291,32.57531,0.0,112,NEW,11,9,034e8f72e00e136a99c047e901711bbe,2321,MOVING,13.6705885,-7.25,-115.0,08080056,-106.86889,32.57767,-106.90291,32.57531,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,93,-1
iot-api,100033601,20635F00C80000E6,2020-03-19T06:07:14.307000+00:00,-106.804085,32.529877,0.0,225747,PREVIOUS,3,10,05009b6a8001,4503,STATIC,9.623529,-11.0,-117.0,08080056,-106.86889,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,OFF,UNKNOWN,UNKNOWN,0,88,-1
iot-api,100033601,20635F00C8000083,2020-03-19T06:08:24.206000+00:00,-106.84818,32.574104,0.0,272,NEW,11,7,034e916c9022136a6ac0504301c69ef8,2389,MOVING,10.635294,4.25,-114.0,08080056,-106.86889,32.57767,-106.84818,32.574104,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,93,-1
iot-api,100033601,20635F00C8000015,2020-03-19T06:08:32.020000+00:00,-106.8042,32.53011,0.0,821986,PREVIOUS,8,10,05009b6a8001,3605,STATIC,9.623529,-8.25,-118.0,08080056,-106.86889,32.57767,-9999,-9999,-9999,,1.7.3,Heartbeat,OFF,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C80000E7,2020-03-19T06:09:16.408000+00:00,-106.80405,32.529926,0.0,144,NEW,3,9,0348906a20121363adc05700015d50f8,7612,STATIC,9.623529,-10.0,-117.0,08080056,-106.86889,32.57767,-106.804016,32.529945,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,64,-1
iot-api,100033601,20635F00C80000BE,2020-03-19T06:09:25.437000+00:00,-106.88776,32.544,0.0,1183,PREVIOUS,11,9,054c86718040,4068,MOVING,13.164706,-2.25,-119.0,08080056,-106.86889,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,92,-1
iot-api,100033601,20635F00C80000AD,2020-03-19T06:10:16.575000+00:00,-106.8876,32.547173,0.0,248,NEW,11,9,034e906c201f13664ec04a3f01644aed,2314,MOVING,10.635294,-6.25,-119.0,08080056,-106.86889,32.57767,-106.8876,32.547173,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,93,-1
iot-api,100033601,20635F00C80000AF,2020-03-19T06:10:47.723000+00:00,-106.88776,32.546432,0.0,573,PREVIOUS,11,10,054c8971a040,3736,MOVING,13.164706,-4.0,-119.0,08080056,-106.86889,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,91,-1
iot-api,100033601,20635F00C8000088,2020-03-19T06:10:55.330000+00:00,-106.88781,32.53668,0.0,104,NEW,11,9,034e916a400d1364b4c04a370183157e,2315,MOVING,9.623529,2.25,-113.0,08080056,-106.86889,32.57767,-106.88781,32.53668,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,93,-1
