dxProfileId,customerId,deviceEUI,time,coordinates.lng,coordinates.lat,coordinates.alt,age,validityState,horizontalAccuracy,processedFeed.SF,processedFeed.payloadEncoded,processedFeed.sequenceNumber,processedFeed.dynamicMotionState,processedFeed.temperatureMeasure,processedFeed.processedPacket.SNR,processedFeed.processedPacket.RSSI,processedFeed.processedPacket.baseStationId,processedFeed.processedPacket.antennaCoordinates.lng,processedFeed.processedPacket.antennaCoordinates.lat,rawPosition.coordinates.lng,rawPosition.coordinates.lat,rawPosition.coordinates.alt,rawPosition.rawPositionType,resolvedTracker.firmwareVersion,resolvedTracker.messageType,resolvedTracker.trackingMode,resolvedTracker.gpsScanMode,resolvedTracker.sensorMode,resolvedTracker.periodicPositionInterval,resolvedTracker.batteryLevel,resolvedTracker.activityCount
iot-api,100033601,20635F01070000A5,2020-02-28T22:00:00.702000+00:00,-106.74127,32.617012,0.0,11048076,PREVIOUS,35,10,0a40ca9e0000,0,STATIC,35.929413,7.0,-47.0,08080056,0.0,0.0,-9999,-9999,-9999,,1.7.3,UNKNOWN,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,76,-1
iot-api,100033601,20635F01070000A5,2020-02-28T22:00:02.432000+00:00,-106.74127,32.617012,0.0,11048078,PREVIOUS,35,7,0548cd9c0001,1,STATIC,34.91765,7.75,-57.0,08080056,0.0,0.0,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,78,-1
iot-api,100033601,20635F01070000A5,2020-02-28T22:00:06.444000+00:00,-106.80412,32.52969,0.0,96,NEW,458,7,034ccc96000c1363a3c056fc27ad7337,2,MOVING,31.882353,9.75,-70.0,08080056,0.0,0.0,-106.80412,32.52969,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,78,-1
iot-api,100033601,20635F01070000A5,2020-02-28T22:00:10.445000+00:00,-106.80412,32.52969,0.0,100,PREVIOUS,458,7,034cc99a01006033893d,3,MOVING,33.905884,7.25,-54.0,08080056,0.0,0.0,-9999,-9999,-9999,,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,76,-1
iot-api,100033601,20635F01070000A5,2020-02-28T22:00:48.406000+00:00,-106.86894,32.577663,0.0,0,NEW,23,7,034cbf9a0000136af5c04d1802aa640b,4,MOVING,33.905884,10.5,-55.0,08080056,0.0,0.0,-106.86894,32.577663,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,70,-1
iot-api,100033601,20635F01070000A5,2020-02-28T22:01:46.416000+00:00,-106.86889,32.577663,0.0,0,NEW,11,7,034cc09a0000136af5c04d1a019957fc,5,MOVING,33.905884,9.5,-60.0,08080056,-106.8689,32.577686,-106.86889,32.577663,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,71,-1
iot-api,100033601,20635F01070000A5,2020-02-28T22:02:46.426000+00:00,-106.86889,32.577614,0.0,0,NEW,11,7,034cbf9a0000136af3c04d1a01aa640a,6,MOVING,33.905884,10.25,-63.0,08080056,-106.8689,32.577686,-106.86889,32.577614,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,70,-1
iot-api,100033601,20635F01070000A5,2020-02-28T22:03:46.442000+00:00,-106.868835,32.57769,0.0,0,NEW,11,7,034cbe9a0000136af6c04d1c019964de,7,MOVING,33.905884,9.75,-69.0,08080056,-106.8689,32.577686,-106.868835,32.57769,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,70,-1
iot-api,100033601,20635F01070000A5,2020-02-28T22:04:46.447000+00:00,-106.86889,32.577663,0.0,0,NEW,11,7,034cbd9b0000136af5c04d1a01a8661a,8,MOVING,34.411766,7.25,-61.0,08080056,-106.8689,32.577686,-106.86889,32.577663,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,69,-1
iot-api,100033601,20635F01070000A5,2020-02-28T22:05:46.457000+00:00,-106.86894,32.57769,0.0,0,NEW,23,7,034cbe9a0000136af6c04d1802bb4634,9,MOVING,33.905884,9.25,-65.0,08080056,-106.8689,32.577686,-106.86894,32.57769,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,70,-1
