dxProfileId,customerId,deviceEUI,time,coordinates.lng,coordinates.lat,coordinates.alt,age,validityState,horizontalAccuracy,processedFeed.SF,processedFeed.payloadEncoded,processedFeed.sequenceNumber,processedFeed.dynamicMotionState,processedFeed.temperatureMeasure,processedFeed.processedPacket.SNR,processedFeed.processedPacket.RSSI,processedFeed.processedPacket.baseStationId,processedFeed.processedPacket.antennaCoordinates.lng,processedFeed.processedPacket.antennaCoordinates.lat,rawPosition.coordinates.lng,rawPosition.coordinates.lat,rawPosition.coordinates.alt,rawPosition.rawPositionType,resolvedTracker.firmwareVersion,resolvedTracker.messageType,resolvedTracker.trackingMode,resolvedTracker.gpsScanMode,resolvedTracker.sensorMode,resolvedTracker.periodicPositionInterval,resolvedTracker.batteryLevel,resolvedTracker.activityCount
iot-api,100033601,20635F00C80000E9,2020-03-18T06:06:10.878000+00:00,-106.900856,32.558342,0.0,192,NEW,8,9,034a92838018136800c0483a0123719b,2209,STATIC,22.270588,-8.5,-115.0,08080056,-106.86889,32.577686,-106.90084,32.558285,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,94,-1
iot-api,100033601,20635F00C8000084,2020-03-18T06:06:13.084000+00:00,-106.84715,32.578228,0.0,144,NEW,11,8,03488d863012136b0bc0506b019cb6e2,3856,STATIC,23.788235,8.25,-99.0,08080056,-106.86889,32.577686,-106.84715,32.578228,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,92,-1
iot-api,100033601,20635F00C80000E8,2020-03-18T06:06:23.165000+00:00,-106.839935,32.545944,0.0,144,NEW,11,9,030e9183a01213661ec0518501e374c4,3901,MOVING,22.270588,-6.75,-117.0,08080056,-106.86889,32.577686,-106.839935,32.545944,0.0,RawPositionByGpsSolver,1.7.5,Position Message,OFF,UNKNOWN,GPS_ONLY,900,90,-1
iot-api,100033601,20635F00C80000C1,2020-03-18T06:07:13.229000+00:00,-106.90133,32.558495,0.0,168,NEW,4,9,034a907d6015136808c04827010128f1,2211,STATIC,19.235294,-9.25,-117.0,08080056,-106.86889,32.577686,-106.90132,32.55849,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,94,-1
iot-api,100033601,20635F00C8000083,2020-03-18T06:08:25.792000+00:00,-106.847206,32.578125,0.0,272,NEW,11,8,034e91839022136b07c0506901d72e94,2291,MOVING,22.270588,3.75,-112.0,08080056,-106.86889,32.577686,-106.847206,32.578125,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,93,-1
iot-api,100033601,20635F00C8000015,2020-03-18T06:08:33.282000+00:00,-106.8042,32.53011,0.0,735587,PREVIOUS,8,10,05009b718001,3319,STATIC,13.164706,-9.0,-120.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.3,Heartbeat,OFF,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C80000B1,2020-03-18T06:08:57.338000+00:00,-106.89567,32.546738,0.0,884,PREVIOUS,11,9,054e877db040,3788,MOVING,19.235294,-10.0,-118.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,91,-1
iot-api,100033601,20635F00C80000E7,2020-03-18T06:09:14.249000+00:00,-106.80406,32.529907,0.0,144,NEW,3,9,0348907320121363abc056fd016e5030,7324,STATIC,14.176471,-10.25,-120.0,08080056,-106.86889,32.577686,-106.80409,32.529896,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,64,-1
iot-api,100033601,20635F00C80000BE,2020-03-18T06:09:23.637000+00:00,-106.90084,32.558285,0.0,541,PREVIOUS,11,9,05488a868040,3778,STATIC,23.788235,-9.75,-118.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,93,-1
iot-api,100033601,20635F00C80000AD,2020-03-18T06:10:18.589000+00:00,-106.90148,32.558464,0.0,280,NEW,11,9,034e927d2023136807c048210137b9a7,2216,MOVING,19.235294,-13.25,-120.0,08080056,-106.86889,32.577686,-106.90148,32.558464,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,94,-1
