dxProfileId,customerId,deviceEUI,time,coordinates.lng,coordinates.lat,coordinates.alt,age,validityState,horizontalAccuracy,processedFeed.SF,processedFeed.payloadEncoded,processedFeed.sequenceNumber,processedFeed.dynamicMotionState,processedFeed.temperatureMeasure,processedFeed.processedPacket.SNR,processedFeed.processedPacket.RSSI,processedFeed.processedPacket.baseStationId,processedFeed.processedPacket.antennaCoordinates.lng,processedFeed.processedPacket.antennaCoordinates.lat,rawPosition.coordinates.lng,rawPosition.coordinates.lat,rawPosition.coordinates.alt,rawPosition.rawPositionType,resolvedTracker.firmwareVersion,resolvedTracker.messageType,resolvedTracker.trackingMode,resolvedTracker.gpsScanMode,resolvedTracker.sensorMode,resolvedTracker.periodicPositionInterval,resolvedTracker.batteryLevel,resolvedTracker.activityCount
iot-api,100033601,20635F00C8000015,2020-03-09T13:45:59.683000+00:00,-106.80436,32.529858,0.0,176581,PREVIOUS,4,7,03488e6340121363bdc056fb01,830,STATIC,6.082353,-6.5,-119.0,08080056,-106.86891,32.577698,-106.804146,32.530354,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T13:46:02.283000+00:00,-106.80436,32.529858,0.0,176584,PREVIOUS,4,7,0a4090626000,831,STATIC,5.5764704,-7.5,-119.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,UNKNOWN,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T13:51:02.264000+00:00,-106.80436,32.529858,0.0,176884,PREVIOUS,4,7,03488d6360121363bdc056fa019bd6cb,834,STATIC,6.082353,-2.0,-116.0,08080056,-106.86891,32.577698,-106.80418,32.530354,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T14:01:08.369000+00:00,-106.80436,32.529858,0.0,177490,PREVIOUS,4,7,054880656001,836,STATIC,7.0941176,-7.0,-119.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T14:31:08.378000+00:00,-106.80436,32.529858,0.0,179290,PREVIOUS,4,7,054883676001,842,STATIC,8.105883,-8.0,-119.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T14:46:08.380000+00:00,-106.80436,32.529858,0.0,180190,PREVIOUS,4,7,054c836d6001,845,MOVING,11.141176,2.5,-114.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T14:46:09.563000+00:00,-106.80436,32.529858,0.0,180191,PREVIOUS,4,7,0a448f6e2000,846,MOVING,11.6470585,-2.0,-118.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,UNKNOWN,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T14:46:13.577000+00:00,-106.80436,32.529858,0.0,180195,PREVIOUS,4,7,074c8d6e20020000000258,847,MOVING,11.6470585,6.0,-114.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Misc Data,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-99
iot-api,100033601,20635F00C8000015,2020-03-09T14:51:09.547000+00:00,-106.88118,32.54646,0.0,184,NEW,11,7,034c8e702017136632c04b3a0161cb63,848,MOVING,12.658824,-3.25,-118.0,08080056,-106.86891,32.577698,-106.88118,32.54646,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T15:01:09.550000+00:00,-106.92183,32.558617,0.0,144,NEW,11,7,03488d71201213680dc0450601fd173f,850,STATIC,13.164706,-4.5,-118.0,08080056,-106.86891,32.577698,-106.92183,32.558617,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T15:06:12.591000+00:00,-106.92183,32.558617,0.0,447,PREVIOUS,11,7,054c84712001,851,MOVING,13.164706,-8.75,-118.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T15:36:12.601000+00:00,-106.92183,32.558617,0.0,2247,PREVIOUS,11,7,054c85722001,857,MOVING,13.6705885,-4.5,-119.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T15:41:09.563000+00:00,-106.92024,32.59182,0.0,240,NEW,11,7,03488f73201e136d1ec0454401fd9409,858,STATIC,14.176471,2.25,-117.0,08080056,-106.86891,32.577698,-106.92024,32.59182,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T15:46:11.005000+00:00,-106.92024,32.59182,0.0,541,PREVIOUS,11,10,054c88732001,859,MOVING,14.176471,-14.5,-119.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T15:51:09.727000+00:00,-106.91786,32.605003,0.0,256,NEW,11,9,034c91742020136f21c045a101ccf440,860,MOVING,14.682353,2.25,-115.0,08080056,-106.86891,32.577698,-106.91786,32.605003,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T15:56:11.204000+00:00,-106.91786,32.605003,0.0,557,PREVIOUS,11,10,054889732001,861,STATIC,14.176471,5.75,-111.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T16:01:09.733000+00:00,-106.896255,32.60503,0.0,144,NEW,11,9,034c8f732012136f22c048ed01cdf722,862,MOVING,14.176471,5.0,-113.0,08080056,-106.86891,32.577698,-106.896255,32.60503,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T16:06:11.208000+00:00,-106.896255,32.60503,0.0,445,PREVIOUS,11,10,054c87742001,863,MOVING,14.682353,-2.75,-118.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T16:11:09.738000+00:00,-106.88067,32.60498,0.0,144,NEW,11,9,03488d762012136f20c04b4e01eed412,864,STATIC,15.694118,6.0,-115.0,08080056,-106.86891,32.577698,-106.88067,32.60498,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T16:16:11.213000+00:00,-106.88067,32.60498,0.0,445,PREVIOUS,11,10,054888762001,865,STATIC,15.694118,4.0,-113.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T16:21:09.742000+00:00,-106.879845,32.60503,0.0,144,NEW,11,9,034c8d782012136f22c04b6e011f2107,866,MOVING,16.705883,0.75,-117.0,08080056,-106.86891,32.577698,-106.879845,32.60503,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T16:26:11.217000+00:00,-106.879845,32.60503,0.0,445,PREVIOUS,11,10,054889772001,867,STATIC,16.2,1.75,-114.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T16:31:09.747000+00:00,-106.87076,32.604263,0.0,144,NEW,11,9,03488e772012136f04c04cd101dd947f,868,STATIC,16.2,1.75,-111.0,08080056,-106.86891,32.577698,-106.87076,32.604263,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T16:36:11.222000+00:00,-106.87076,32.604263,0.0,445,PREVIOUS,11,10,054c89772001,869,MOVING,16.2,-1.75,-114.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T16:41:09.751000+00:00,-106.89782,32.60521,0.0,144,NEW,11,9,034c8d792012136f29c048b0010ef443,870,MOVING,17.211765,-4.25,-120.0,08080056,-106.86891,32.577698,-106.89782,32.60521,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T16:46:11.227000+00:00,-106.89782,32.60521,0.0,445,PREVIOUS,11,10,054888792001,871,STATIC,17.211765,-13.0,-123.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T16:56:12.769000+00:00,-106.89782,32.60521,0.0,1047,PREVIOUS,11,9,05488a792001,873,STATIC,17.211765,-13.0,-118.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T17:01:09.756000+00:00,-106.92662,32.605003,0.0,144,NEW,11,9,034c8f782012136f21c0444b01ef9197,874,MOVING,16.705883,-10.5,-121.0,08080056,-106.86891,32.577698,-106.92662,32.605003,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T17:06:11.231000+00:00,-106.92662,32.605003,0.0,445,PREVIOUS,11,10,054c8a772001,875,MOVING,16.2,-6.25,-118.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T17:16:12.774000+00:00,-106.92662,32.605003,0.0,1047,PREVIOUS,11,9,054c887c2001,877,MOVING,18.729412,-4.25,-118.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T17:31:09.764000+00:00,-106.87467,32.546253,0.0,144,NEW,11,9,034c8e7f201213662ac04c38011fc6c6,880,MOVING,20.247059,2.0,-117.0,08080056,-106.86891,32.577698,-106.87467,32.546253,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T17:41:09.766000+00:00,-106.804276,32.52987,0.0,144,NEW,11,9,03488f8120121363aac056f6010f96be,882,STATIC,21.258823,-8.0,-120.0,08080056,-106.86891,32.577698,-106.804276,32.52987,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T17:51:09.769000+00:00,-106.8042,32.53011,0.0,144,NEW,8,9,03488f8120121363bac056fb010f6018,884,STATIC,21.258823,-4.5,-120.0,08080056,-106.86891,32.577698,-106.804146,32.530277,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T17:56:11.068000+00:00,-106.8042,32.53011,0.0,445,PREVIOUS,8,9,05488b812001,885,STATIC,21.258823,-7.0,-121.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T18:06:12.783000+00:00,-106.8042,32.53011,0.0,1047,PREVIOUS,8,9,054c8a822001,887,MOVING,21.764706,-1.25,-117.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T18:11:14.067000+00:00,-106.8042,32.53011,0.0,1348,PREVIOUS,8,9,050492818001,888,MOVING,21.258823,2.0,-114.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,OFF,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T18:11:49.578000+00:00,-106.8042,32.53011,0.0,1383,PREVIOUS,8,9,0404948180000103390004417700000000,889,MOVING,21.258823,-0.75,-114.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Energy Status,OFF,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000015,2020-03-09T18:16:52.594000+00:00,-106.8042,32.53011,0.0,1686,PREVIOUS,8,9,050093808001,890,STATIC,20.752941,-6.25,-118.0,08080056,-106.86891,32.577698,-9999,-9999,-9999,,1.7.3,Heartbeat,OFF,UNKNOWN,UNKNOWN,0,17,-1
