dxProfileId,customerId,deviceEUI,time,coordinates.lng,coordinates.lat,coordinates.alt,age,validityState,horizontalAccuracy,processedFeed.SF,processedFeed.payloadEncoded,processedFeed.sequenceNumber,processedFeed.dynamicMotionState,processedFeed.temperatureMeasure,processedFeed.processedPacket.SNR,processedFeed.processedPacket.RSSI,processedFeed.processedPacket.baseStationId,processedFeed.processedPacket.antennaCoordinates.lng,processedFeed.processedPacket.antennaCoordinates.lat,rawPosition.coordinates.lng,rawPosition.coordinates.lat,rawPosition.coordinates.alt,rawPosition.rawPositionType,resolvedTracker.firmwareVersion,resolvedTracker.messageType,resolvedTracker.trackingMode,resolvedTracker.gpsScanMode,resolvedTracker.sensorMode,resolvedTracker.periodicPositionInterval,resolvedTracker.batteryLevel,resolvedTracker.activityCount
iot-api,100033601,20635F00C80000AF,2020-03-14T06:00:45.308000+00:00,-106.888756,32.535755,0.0,1175,PREVIOUS,11,9,054c8b78a040,2284,MOVING,16.705883,-5.75,-117.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,95,-1
iot-api,100033601,20635F00C8000087,2020-03-14T06:01:08.237000+00:00,-106.88957,32.535656,0.0,104,NEW,11,9,034e8a78100d13648cc049f20174a0a0,2190,MOVING,16.705883,5.25,-108.0,08080056,-106.86888,32.57767,-106.88957,32.535656,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,96,-1
iot-api,100033601,20635F00C8000084,2020-03-14T06:01:14.774000+00:00,-106.86705,32.58345,0.0,447,PREVIOUS,11,7,054c877d3040,2695,MOVING,19.235294,9.75,-84.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,95,-1
iot-api,100033601,20635F00C8000081,2020-03-14T06:02:06.651000+00:00,-106.86702,32.583527,0.0,136,NEW,11,7,034e90761011136bdac04d6301947e75,1283,MOVING,15.694118,8.5,-91.0,08080056,-106.86888,32.57767,-106.86702,32.583527,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,95,-1
iot-api,100033601,20635F00C8000015,2020-03-14T06:03:35.469000+00:00,-106.8042,32.53011,0.0,389689,PREVIOUS,8,10,05009a6f8001,2174,STATIC,12.152941,-4.75,-117.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.3,Heartbeat,OFF,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C80000E4,2020-03-14T06:03:36.299000+00:00,-106.889854,32.538216,0.0,1155,PREVIOUS,11,9,034a877e1100c6bc7551,1234,STATIC,19.741177,-3.75,-115.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,97,-1
iot-api,100033601,20635F00C80000B1,2020-03-14T06:04:02.370000+00:00,-106.88957,32.537266,0.0,2390,PREVIOUS,11,9,054c877bb040,2627,MOVING,18.22353,-11.0,-120.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,95,-1
iot-api,100033601,20635F00C80000E7,2020-03-14T06:04:05.613000+00:00,-106.81172,32.536015,0.0,24500,PREVIOUS,11,9,0348906f20121363acc056fe016e630f,6163,STATIC,12.152941,-11.25,-120.0,08080056,-106.86888,32.57767,-106.80407,32.52992,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,75,-1
iot-api,100033601,20635F00C80000BE,2020-03-14T06:04:20.619000+00:00,-106.89016,32.535656,0.0,256,NEW,11,9,034c9179802013648cc049db0129e0ae,2617,MOVING,17.211765,8.75,-109.0,08080056,-106.86888,32.57767,-106.89016,32.535656,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,95,-1
iot-api,100033601,20635F00C80000E8,2020-03-14T06:04:57.828000+00:00,-106.84001,32.54592,0.0,184,NEW,11,9,034e9278e01713661dc0518201c1750c,3205,MOVING,16.705883,4.5,-113.0,08080056,-106.86888,32.57767,-106.84001,32.54592,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,92,-1
