dxProfileId,customerId,deviceEUI,time,coordinates.lng,coordinates.lat,coordinates.alt,age,validityState,horizontalAccuracy,processedFeed.SF,processedFeed.payloadEncoded,processedFeed.sequenceNumber,processedFeed.dynamicMotionState,processedFeed.temperatureMeasure,processedFeed.processedPacket.SNR,processedFeed.processedPacket.RSSI,processedFeed.processedPacket.baseStationId,processedFeed.processedPacket.antennaCoordinates.lng,processedFeed.processedPacket.antennaCoordinates.lat,rawPosition.coordinates.lng,rawPosition.coordinates.lat,rawPosition.coordinates.alt,rawPosition.rawPositionType,resolvedTracker.firmwareVersion,resolvedTracker.messageType,resolvedTracker.trackingMode,resolvedTracker.gpsScanMode,resolvedTracker.sensorMode,resolvedTracker.periodicPositionInterval,resolvedTracker.batteryLevel,resolvedTracker.activityCount
iot-api,100033601,20635F00C80000E4,2020-03-15T06:03:35.159000+00:00,-106.893875,32.548454,0.0,144,NEW,11,9,034a8c811012136680c0494a01636e1f,1332,STATIC,21.258823,-12.0,-119.0,08080056,-106.86888,32.57767,-106.893875,32.548454,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,96,-1
iot-api,100033601,20635F00C80000B1,2020-03-15T06:03:59.210000+00:00,-106.892006,32.54807,0.0,541,PREVIOUS,11,10,054c8a80b040,2917,MOVING,20.752941,2.25,-112.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,94,-1
iot-api,100033601,20635F00C80000E7,2020-03-15T06:04:07.893000+00:00,-106.80406,32.52995,0.0,144,NEW,3,9,0348917620121363aec056ff017c71ec,6453,STATIC,15.694118,-8.5,-118.0,08080056,-106.86888,32.57767,-106.80405,32.529972,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,71,-1
iot-api,100033601,20635F00C80000E5,2020-03-15T06:04:48.801000+00:00,-106.80409,32.52987,0.0,136,NEW,3,9,034a916f20111363abc056fe0117aa7e,2336,STATIC,12.152941,-8.75,-112.0,08080056,-106.86888,32.57767,-106.80407,32.529896,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,92,-1
iot-api,100033601,20635F00C80000E8,2020-03-15T06:04:56.512000+00:00,-106.86213,32.558464,0.0,144,NEW,11,7,034e9081e012136807c04e2201b22527,3303,MOVING,21.258823,7.25,-95.0,08080056,-106.86888,32.57767,-106.86213,32.558464,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,91,-1
iot-api,100033601,20635F00C80000A8,2020-03-15T06:05:07.071000+00:00,-106.90096,32.558388,0.0,860,PREVIOUS,11,10,054c89795040,3011,MOVING,17.211765,-7.25,-119.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,95,-1
iot-api,100033601,20635F00C80000C2,2020-03-15T06:05:13.861000+00:00,-106.89252,32.549606,0.0,232,NEW,11,9,034a927a401d1366adc0497f016058b0,1364,STATIC,17.717648,-10.25,-119.0,08080056,-106.86888,32.57767,-106.89252,32.549606,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,95,-1
iot-api,100033601,20635F00C80000BC,2020-03-15T06:05:58.957000+00:00,-106.891365,32.548504,0.0,288,NEW,11,9,034e967cd024136682c049ac01747161,1324,MOVING,18.729412,5.0,-114.0,08080056,-106.86888,32.57767,-106.891365,32.548504,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,96,-1
iot-api,100033601,20635F00C80000AB,2020-03-15T06:06:12.387000+00:00,-106.90146,32.55814,0.0,1067,PREVIOUS,8,9,034a8a79d1006699849e,1917,STATIC,17.211765,-1.0,-117.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,95,-1
iot-api,100033601,20635F00C8000084,2020-03-15T06:06:12.065000+00:00,-106.84726,32.582043,0.0,144,NEW,11,7,03488e7e3012136ba0c05067014f56c8,2986,STATIC,19.741177,4.0,-107.0,08080056,-106.86888,32.57767,-106.84726,32.582043,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,94,-1
iot-api,100033601,20635F00C8000068,2020-03-15T06:06:25.532000+00:00,-106.931915,32.573338,0.0,240,NEW,11,9,034e957c101e136a4cc0437c0193f755,1902,MOVING,18.729412,1.25,-118.0,08080056,-106.86888,32.57767,-106.931915,32.573338,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,96,-1
iot-api,100033601,20635F00C80000C3,2020-03-15T06:06:59.760000+00:00,-106.90107,32.558643,0.0,208,NEW,11,9,034e8f77301a13680ec0483101e1c57b,1373,MOVING,16.2,-6.25,-119.0,08080056,-106.86888,32.57767,-106.90107,32.558643,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,95,-1
iot-api,100033601,20635F00C8000080,2020-03-15T06:07:06.762000+00:00,-106.931786,32.574104,0.0,224,NEW,11,9,034e8f7cb01c136a6ac0438101e1973b,1944,MOVING,18.729412,-6.5,-120.0,08080056,-106.86888,32.57767,-106.931786,32.574104,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,95,-1
iot-api,100033601,20635F00C80000C1,2020-03-15T06:07:17.734000+00:00,-106.89385,32.5483,0.0,48,NEW,11,9,034e8f7e600613667ac0494b01031929,1917,MOVING,19.741177,-2.25,-115.0,08080056,-106.86888,32.57767,-106.89385,32.5483,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,96,-1
iot-api,100033601,20635F00C80000E6,2020-03-15T06:08:29.107000+00:00,-106.8041,32.529884,0.0,144,NEW,3,9,0348916f30121363abc056fd015e4996,3353,STATIC,12.152941,-7.0,-119.0,08080056,-106.86888,32.57767,-106.80409,32.529896,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,91,-1
iot-api,100033601,20635F00C80000B1,2020-03-15T06:09:02.235000+00:00,-106.892006,32.54807,0.0,844,PREVIOUS,11,10,054e8b7fb040,2918,MOVING,20.247059,0.25,-115.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,94,-1
iot-api,100033601,20635F00C80000E7,2020-03-15T06:09:07.900000+00:00,-106.804054,32.529953,0.0,144,NEW,3,9,0348917320121363aec05700017c42d3,6454,STATIC,14.176471,-8.75,-121.0,08080056,-106.86888,32.57767,-106.804016,32.529972,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,71,-1
iot-api,100033601,20635F00C80000BE,2020-03-15T06:09:23.534000+00:00,-106.90096,32.55849,0.0,1103,PREVIOUS,11,9,0548877e8040,2908,STATIC,19.741177,-2.25,-118.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,95,-1
iot-api,100033601,20635F00C8000065,2020-03-15T06:09:26.408000+00:00,-106.93151,32.573696,0.0,184,NEW,11,9,034e9281e017136a5ac0438c0180e73f,1966,MOVING,21.258823,-12.0,-120.0,08080056,-106.86888,32.57767,-106.93151,32.573696,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,96,-1
iot-api,100033601,20635F00C8000069,2020-03-15T06:10:01.089000+00:00,-106.931305,32.572544,0.0,248,NEW,11,9,034e937c801f136a2dc04394011138ed,1891,MOVING,18.729412,-3.0,-114.0,08080056,-106.86888,32.57767,-106.931305,32.572544,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,95,-1
iot-api,100033601,20635F00C80000A8,2020-03-15T06:10:02.581000+00:00,-106.90096,32.55836,0.0,272,NEW,11,9,034892795022136803c048350175fb51,3012,STATIC,17.211765,-5.25,-118.0,08080056,-106.86888,32.57767,-106.90096,32.55836,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,95,-1
iot-api,100033601,20635F00C8000066,2020-03-15T06:10:27.783000+00:00,-106.93082,32.572468,0.0,152,NEW,11,9,034a917a2013136a2ac043a70165f0b5,1929,STATIC,17.717648,-11.75,-118.0,08080056,-106.86888,32.57767,-106.93082,32.572468,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,95,-1
iot-api,100033601,20635F00C8000067,2020-03-15T06:10:34.673000+00:00,-106.93077,32.57257,0.0,136,NEW,6,9,034a8e7ce011136a30c043a801c41db7,2314,STATIC,18.729412,-7.75,-115.0,08080056,-106.86888,32.57767,-106.93079,32.57262,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,96,-1
iot-api,100033601,20635F00C8000088,2020-03-15T06:11:02.060000+00:00,-106.901436,32.55848,0.0,240,NEW,5,9,034a9372401e136808c0482401e3958d,1923,STATIC,13.6705885,-10.25,-117.0,08080056,-106.86888,32.57767,-106.901405,32.55849,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,96,-1
iot-api,100033601,20635F00C8000084,2020-03-15T06:11:13.199000+00:00,-106.84726,32.582043,0.0,445,PREVIOUS,11,7,0548897d3040,2987,STATIC,19.235294,6.25,-109.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,94,-1
iot-api,100033601,20635F00C80000E7,2020-03-15T06:11:27.230000+00:00,-106.804054,32.529953,0.0,283,PREVIOUS,3,9,04488977200007a9730004c95800000013,6455,STATIC,16.2,-7.75,-117.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Energy Status,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,70,-1
iot-api,100033601,20635F00C80000A9,2020-03-15T06:11:45.932000+00:00,-106.86239,32.55818,0.0,240,NEW,11,7,034e9678801e1367fcc04e1801c48e75,1860,MOVING,16.705883,6.5,-100.0,08080056,-106.86888,32.57767,-106.86239,32.55818,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,95,-1
iot-api,100033601,20635F00C8000064,2020-03-15T06:12:07.214000+00:00,-106.93184,32.574207,0.0,256,NEW,11,9,034e96782020136a6ec0437f01e77f86,1986,MOVING,16.705883,-10.25,-120.0,08080056,-106.86888,32.57767,-106.93184,32.574207,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,96,-1
iot-api,100033601,20635F00C8000062,2020-03-15T06:12:20.634000+00:00,-106.93128,32.572395,0.0,144,NEW,6,9,034a9185a012136a2ac0439501f73d0b,3024,STATIC,23.282352,-1.0,-120.0,08080056,-106.86888,32.57767,-106.931274,32.572468,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,95,-1
iot-api,100033601,20635F00C80000C5,2020-03-15T06:12:23.462000+00:00,-106.891136,32.548172,0.0,272,NEW,11,9,034c98771022136675c049b50140d440,1880,MOVING,16.2,-3.0,-116.0,08080056,-106.86888,32.57767,-106.891136,32.548172,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,95,-1
iot-api,100033601,20635F00C80000AE,2020-03-15T06:13:02.120000+00:00,-106.8938,32.54851,0.0,232,NEW,4,9,034a9674401d136682c0494c01db4e42,1866,STATIC,14.682353,-0.25,-115.0,08080056,-106.86888,32.57767,-106.89382,32.548504,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,96,-1
iot-api,100033601,20635F00C80000ED,2020-03-15T06:13:22.961000+00:00,-106.93059,32.573387,0.0,280,NEW,11,9,034e98788023136a4ec043b0016350b2,1896,MOVING,16.705883,2.5,-114.0,08080056,-106.86888,32.57767,-106.93059,32.573387,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,95,-1
iot-api,100033601,20635F00C80000E6,2020-03-15T06:13:30.585000+00:00,-106.8041,32.529884,0.0,445,PREVIOUS,3,10,05488b6e3001,3354,STATIC,11.6470585,-6.25,-119.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,91,-1
iot-api,100033601,20635F00C80000AA,2020-03-15T06:13:40.563000+00:00,-106.90079,32.55831,0.0,144,NEW,11,9,034a91767012136801c0483c01037795,1800,STATIC,15.694118,-3.0,-119.0,08080056,-106.86888,32.57767,-106.90079,32.55831,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,96,-1
iot-api,100033601,20635F00C80000B1,2020-03-15T06:13:57.719000+00:00,-106.8907,32.548122,0.0,256,NEW,11,9,034e917fb020136673c049c601b52c68,2919,MOVING,20.247059,-8.25,-117.0,08080056,-106.86888,32.57767,-106.8907,32.548122,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,94,-1
iot-api,100033601,20635F00C80000E7,2020-03-15T06:14:07.908000+00:00,-106.80405,32.529964,0.0,144,NEW,3,9,0348917420121363afc056ff016d600b,6456,STATIC,14.682353,-7.75,-119.0,08080056,-106.86888,32.57767,-106.80405,32.529995,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,70,-1
iot-api,100033601,20635F00C80000BE,2020-03-15T06:14:20.520000+00:00,-106.90094,32.55849,0.0,264,NEW,11,9,03488f7d8021136808c04836011bf194,2909,STATIC,19.235294,-4.75,-117.0,08080056,-106.86888,32.57767,-106.90094,32.55849,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,95,-1
iot-api,100033601,20635F00C80000A8,2020-03-15T06:15:03.884000+00:00,-106.90096,32.55836,0.0,573,PREVIOUS,11,9,054893785040,3013,STATIC,16.705883,-6.25,-119.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,95,-1
iot-api,100033601,20635F00C8000086,2020-03-15T06:15:35.646000+00:00,-106.89408,32.548122,0.0,216,NEW,11,9,034e9078301b136673c049420100490d,1939,MOVING,16.705883,3.5,-111.0,08080056,-106.86888,32.57767,-106.89408,32.548122,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,95,-1
iot-api,100033601,20635F00C80000C0,2020-03-15T06:16:23.322000+00:00,-106.90135,32.558514,0.0,232,NEW,11,9,034e9074b01d136809c048260165d27a,1878,MOVING,14.682353,-13.5,-119.0,08080056,-106.86888,32.57767,-106.90135,32.558514,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,95,-1
iot-api,100033601,20635F00C80000B0,2020-03-15T06:16:42.715000+00:00,-106.890114,32.54902,0.0,184,NEW,11,9,034e8f78c017136696c049dd0121df78,1951,MOVING,16.705883,-5.0,-119.0,08080056,-106.86888,32.57767,-106.890114,32.54902,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,96,-1
iot-api,100033601,20635F00C8000015,2020-03-15T06:16:44.463000+00:00,-106.8042,32.53011,0.0,476878,PREVIOUS,8,9,05009a708001,2463,STATIC,12.658824,-10.75,-119.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.3,Heartbeat,OFF,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000081,2020-03-15T06:17:05.263000+00:00,-106.847206,32.582066,0.0,144,NEW,11,7,034a92771012136ba1c0506901,1382,STATIC,16.2,5.75,-108.0,08080056,-106.86888,32.57767,-106.847206,32.582066,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,95,-1
iot-api,100033601,20635F00C80000C4,2020-03-15T06:17:38.866000+00:00,-106.90112,32.55849,0.0,248,NEW,11,9,034e9381801f136808c0482f01e97c5d,1885,MOVING,21.258823,-9.5,-119.0,08080056,-106.86888,32.57767,-106.90112,32.55849,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,96,-1
iot-api,100033601,20635F00C80000E6,2020-03-15T06:18:29.114000+00:00,-106.80411,32.529892,0.0,144,NEW,3,9,0348917030121363acc056fc015f7bb9,3355,STATIC,12.658824,-4.25,-115.0,08080056,-106.86888,32.57767,-106.80412,32.52992,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,91,-1
iot-api,100033601,20635F00C80000B1,2020-03-15T06:18:59.195000+00:00,-106.8907,32.548122,0.0,557,PREVIOUS,11,10,054c8a7db040,2920,MOVING,19.235294,0.75,-118.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,94,-1
iot-api,100033601,20635F00C80000E7,2020-03-15T06:19:07.915000+00:00,-106.804054,32.529953,0.0,144,NEW,3,9,0348907420121363acc056fe016c5228,6457,STATIC,14.682353,-7.25,-115.0,08080056,-106.86888,32.57767,-106.80407,32.52992,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,70,-1
iot-api,100033601,20635F00C80000BE,2020-03-15T06:19:23.533000+00:00,-106.90094,32.55849,0.0,567,PREVIOUS,11,9,0548877d8040,2910,STATIC,19.235294,-8.0,-117.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,95,-1
iot-api,100033601,20635F00C80000E8,2020-03-15T06:19:56.504000+00:00,-106.86216,32.558437,0.0,192,NEW,11,7,034a9380e018136806c04e2101c06408,3304,STATIC,20.752941,9.5,-97.0,08080056,-106.86888,32.57767,-106.86216,32.558437,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,91,-1
iot-api,100033601,20635F00C80000A8,2020-03-15T06:20:05.361000+00:00,-106.90096,32.55836,0.0,874,PREVIOUS,11,10,054889785040,3014,STATIC,16.705883,7.0,-107.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,95,-1
iot-api,100033601,20635F00C80000BC,2020-03-15T06:20:58.936000+00:00,-106.889854,32.54848,0.0,224,NEW,11,9,034e9379d01c136681c049e7016781b8,1325,MOVING,17.211765,-11.0,-117.0,08080056,-106.86888,32.57767,-106.889854,32.54848,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,96,-1
iot-api,100033601,20635F00C80000AB,2020-03-15T06:21:12.395000+00:00,-106.90132,32.558155,0.0,224,NEW,11,9,034e9276d01c1367fbc0482701419859,1918,MOVING,15.694118,0.5,-117.0,08080056,-106.86888,32.57767,-106.90132,32.558155,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,95,-1
iot-api,100033601,20635F00C8000084,2020-03-15T06:21:15.108000+00:00,-106.84726,32.582043,0.0,1047,PREVIOUS,11,7,0548877f3040,2989,STATIC,20.247059,6.25,-109.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,94,-1
iot-api,100033601,20635F00C80000E9,2020-03-15T06:21:15.882000+00:00,-106.893875,32.548454,0.0,280,NEW,8,9,034a957b802313667ec0494801326071,1916,STATIC,18.22353,-2.5,-120.0,08080056,-106.86888,32.57767,-106.89393,32.548405,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,95,-1
iot-api,100033601,20635F00C8000068,2020-03-15T06:21:25.517000+00:00,-106.932304,32.57326,0.0,184,NEW,11,9,034e927c1017136a49c0436d01e1a46e,1903,MOVING,18.729412,1.75,-117.0,08080056,-106.86888,32.57767,-106.932304,32.57326,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,96,-1
iot-api,100033601,20635F00C8000015,2020-03-15T06:21:45.941000+00:00,-106.8042,32.53011,0.0,477180,PREVIOUS,8,10,05009b708001,2464,STATIC,12.658824,-8.5,-115.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.3,Heartbeat,OFF,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C8000080,2020-03-15T06:22:06.749000+00:00,-106.93199,32.57431,0.0,224,NEW,11,9,034e8f7db01c136a72c0437901e0c56f,1945,MOVING,19.235294,-9.75,-118.0,08080056,-106.86888,32.57767,-106.93199,32.57431,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,95,-1
iot-api,100033601,20635F00C80000C1,2020-03-15T06:22:17.715000+00:00,-106.8939,32.548275,0.0,144,NEW,11,9,034a907f6012136679c0494901eff5de,1918,STATIC,20.247059,-7.0,-123.0,08080056,-106.86888,32.57767,-106.8939,32.548275,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,96,-1
iot-api,100033601,20635F00C80000E6,2020-03-15T06:23:30.591000+00:00,-106.80411,32.529892,0.0,445,PREVIOUS,3,10,05488b6f3001,3356,STATIC,12.152941,-4.25,-117.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,91,-1
iot-api,100033601,20635F00C80000B1,2020-03-15T06:24:02.213000+00:00,-106.8907,32.548122,0.0,860,PREVIOUS,11,10,054e8b7db040,2921,MOVING,19.235294,4.75,-110.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,94,-1
