dxProfileId,customerId,deviceEUI,time,coordinates.lng,coordinates.lat,coordinates.alt,age,validityState,horizontalAccuracy,processedFeed.SF,processedFeed.payloadEncoded,processedFeed.sequenceNumber,processedFeed.dynamicMotionState,processedFeed.temperatureMeasure,processedFeed.processedPacket.SNR,processedFeed.processedPacket.RSSI,processedFeed.processedPacket.baseStationId,processedFeed.processedPacket.antennaCoordinates.lng,processedFeed.processedPacket.antennaCoordinates.lat,rawPosition.coordinates.lng,rawPosition.coordinates.lat,rawPosition.coordinates.alt,rawPosition.rawPositionType,resolvedTracker.firmwareVersion,resolvedTracker.messageType,resolvedTracker.trackingMode,resolvedTracker.gpsScanMode,resolvedTracker.sensorMode,resolvedTracker.periodicPositionInterval,resolvedTracker.batteryLevel,resolvedTracker.activityCount
iot-api,100033601,20635F00C80000A8,2020-03-11T06:00:01.444000+00:00,-106.909775,32.543053,0.0,447,PREVIOUS,11,9,054c92835040,1850,MOVING,22.270588,-7.25,-120.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,98,-1
iot-api,100033601,20635F00C8000067,2020-03-11T06:00:45.611000+00:00,-106.92061,32.569733,0.0,1346,PREVIOUS,8,9,054c8784c040,1851,MOVING,22.77647,-11.5,-119.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,99,-1
iot-api,100033601,20635F00C8000084,2020-03-11T06:01:01.500000+00:00,-106.84403,32.5686,0.0,280,NEW,11,9,034c93828023136993c050e5018fb7e3,1818,MOVING,21.764706,5.5,-114.0,08080056,-106.86888,32.57767,-106.84403,32.5686,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,97,-1
iot-api,100033601,20635F00C80000C0,2020-03-11T06:01:30.742000+00:00,-106.91095,32.544514,0.0,280,NEW,11,9,034e9280b0231365e6c046af01f95e7e,1485,MOVING,20.752941,-6.75,-120.0,08080056,-106.86888,32.57767,-106.91095,32.544514,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,98,-1
iot-api,100033601,20635F00C8000081,2020-03-11T06:02:11.169000+00:00,-106.84421,32.56873,0.0,288,NEW,11,9,034a957d1024136998c050de016ab0ee,989,STATIC,19.235294,7.5,-111.0,08080056,-106.86888,32.57767,-106.84421,32.56873,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,97,-1
iot-api,100033601,20635F00C800006A,2020-03-11T06:02:36.528000+00:00,-106.91968,32.570164,0.0,881,PREVIOUS,11,9,054e8c86b040,1159,MOVING,23.788235,-8.25,-119.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,900,97,-1
iot-api,100033601,20635F00C80000C4,2020-03-11T06:02:45.451000+00:00,-106.91008,32.542797,0.0,264,NEW,11,9,034e968380211365a3c046d1017793c8,1492,MOVING,22.270588,-0.75,-119.0,08080056,-106.86888,32.57767,-106.91008,32.542797,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,98,-1
iot-api,100033601,20635F00C80000E6,2020-03-11T06:03:30.405000+00:00,-106.81956,32.54177,0.0,38383,PREVIOUS,11,9,05488a773001,2192,STATIC,16.2,-3.75,-120.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,95,-1
iot-api,100033601,20635F00C8000015,2020-03-11T06:03:40.052000+00:00,-106.8042,32.53011,0.0,130494,PREVIOUS,8,10,050098778001,1316,STATIC,16.2,-6.25,-117.0,08080056,-106.86888,32.57767,-9999,-9999,-9999,,1.7.3,Heartbeat,OFF,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C80000BE,2020-03-11T06:04:21.124000+00:00,-106.9121,32.54482,0.0,224,NEW,11,9,034c8f81801c1365f2c046820128a32b,1747,MOVING,21.258823,-10.75,-120.0,08080056,-106.86888,32.57767,-106.9121,32.54482,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,97,-1
