dxProfileId,customerId,deviceEUI,time,coordinates.lng,coordinates.lat,coordinates.alt,age,validityState,horizontalAccuracy,processedFeed.SF,processedFeed.payloadEncoded,processedFeed.sequenceNumber,processedFeed.dynamicMotionState,processedFeed.temperatureMeasure,processedFeed.processedPacket.SNR,processedFeed.processedPacket.RSSI,processedFeed.processedPacket.baseStationId,processedFeed.processedPacket.antennaCoordinates.lng,processedFeed.processedPacket.antennaCoordinates.lat,rawPosition.coordinates.lng,rawPosition.coordinates.lat,rawPosition.coordinates.alt,rawPosition.rawPositionType,resolvedTracker.firmwareVersion,resolvedTracker.messageType,resolvedTracker.trackingMode,resolvedTracker.gpsScanMode,resolvedTracker.sensorMode,resolvedTracker.periodicPositionInterval,resolvedTracker.batteryLevel,resolvedTracker.activityCount
iot-api,100033601,20635F00C8000015,2020-03-04T21:02:10.569000+00:00,-106.75625,32.280884,0.0,88,NEW,23,9,03488f88000b133dacc05e4a02a2cd28,0,STATIC,24.8,8.5,-115.0,08080056,-106.86887,32.57769,-106.75625,32.280884,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,21,-1
iot-api,100033601,20635F00C8000015,2020-03-04T21:02:12.428000+00:00,-106.75646,32.280643,0.0,144,NEW,20,7,034890880012133d99c05e3903c19daa,1,STATIC,24.8,2.75,-109.0,08080056,-106.86887,32.57769,-106.75668,32.280396,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,21,-1
iot-api,100033601,20635F00C8000015,2020-03-04T21:02:14.431000+00:00,-106.75646,32.280643,0.0,146,PREVIOUS,20,7,03488d830003134301c0602201e1da36,2,STATIC,22.270588,6.75,-109.0,08080056,-106.86887,32.57769,-106.74416,32.315826,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,21,-1
iot-api,100033601,20635F00C8000015,2020-03-04T21:02:18.434000+00:00,-106.75646,32.280643,0.0,150,PREVIOUS,20,7,034c90830011136de4c04adb01807bd3,3,MOVING,22.270588,7.0,-112.0,08080056,-106.86887,32.57769,-106.883606,32.59689,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,21,-1
iot-api,100033601,20635F00C8000015,2020-03-04T21:39:45.177000+00:00,-106.80171,32.528667,0.0,264,NEW,11,7,034c9381002113637bc0575a01b27ad9,5,MOVING,21.258823,-0.25,-113.0,08080056,-106.86887,32.57769,-106.80171,32.528667,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,21,-1
iot-api,100033601,20635F00C8000015,2020-03-04T21:59:45.165000+00:00,-106.78968,32.511795,0.0,280,NEW,11,7,0348948300231360e8c0593001a3a851,6,STATIC,22.270588,-4.5,-119.0,08080056,-106.86887,32.57769,-106.78968,32.511795,0.0,RawPositionByGpsSolver,1.7.3,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,21,-1
