time,5117.battery,5117.maxbotix-mb7386-distance,5117.maxbotix-mb7386-trials,5118.battery,5118.rain-gauge-interval,5118.rain-gauge-precipitation,5118.rain-gauge-precipitation-sum
2020-03-26 18:19:09.478000-06:00,,,,2.902,600.0,1.9000000000000001,273.3
2020-03-26 18:29:05.295000-06:00,2.836,500.0,0.0,,,,
2020-03-26 18:29:09.509000-06:00,,,,2.902,600.0,0.30000000000000004,273.6
2020-03-26 18:39:09.519000-06:00,2.839,500.0,0.0,,,,
2020-03-26 18:39:13.346000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 18:49:07.949000-06:00,2.836,500.0,0.0,,,,
2020-03-26 18:49:09.023000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 18:59:10.836000-06:00,2.836,500.0,0.0,,,,
2020-03-26 18:59:12.641000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 19:09:09.134000-06:00,2.834,9999.0,0.0,,,,
2020-03-26 19:09:13.882000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 19:19:08.386000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 19:19:09.713000-06:00,2.834,500.0,0.0,,,,
2020-03-26 19:29:07.407000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 19:29:08.370000-06:00,2.836,500.0,0.0,,,,
2020-03-26 19:39:10.232000-06:00,2.834,500.0,0.0,,,,
2020-03-26 19:39:13.459000-06:00,,,,2.9,600.0,0.0,273.6
2020-03-26 19:49:07.448000-06:00,2.834,9999.0,0.0,,,,
2020-03-26 19:49:09.301000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 19:59:03.923000-06:00,2.836,500.0,0.0,,,,
2020-03-26 19:59:12.988000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 20:09:10.876000-06:00,2.834,9999.0,0.0,,,,
2020-03-26 20:09:12.636000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 20:19:04.805000-06:00,2.834,500.0,0.0,,,,
2020-03-26 20:19:09.698000-06:00,,,,2.9,600.0,0.0,273.6
2020-03-26 20:29:05.184000-06:00,2.836,500.0,0.0,,,,
2020-03-26 20:29:12.068000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 20:39:05.390000-06:00,2.836,500.0,0.0,,,,
2020-03-26 20:39:10.848000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 20:49:07.863000-06:00,2.832,9999.0,0.0,,,,
2020-03-26 20:49:14.368000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 20:59:06.811000-06:00,2.834,9999.0,0.0,,,,
2020-03-26 20:59:11.198000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 21:09:08.709000-06:00,2.834,500.0,0.0,,,,
2020-03-26 21:09:13.094000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 21:19:04.997000-06:00,2.834,500.0,0.0,,,,
2020-03-26 21:19:08.642000-06:00,,,,2.9,600.0,0.0,273.6
2020-03-26 21:29:09.135000-06:00,2.834,9999.0,0.0,,,,
2020-03-26 21:29:10.022000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 21:39:03.909000-06:00,2.834,500.0,0.0,,,,
2020-03-26 21:39:06.768000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 21:49:11.433000-06:00,2.832,9999.0,0.0,,,,
2020-03-26 21:49:14.273000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 21:59:08.542000-06:00,2.832,9999.0,0.0,,,,
2020-03-26 21:59:11.309000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 22:09:09.113000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 22:09:10.246000-06:00,2.832,9999.0,0.0,,,,
2020-03-26 22:19:09.673000-06:00,2.834,9999.0,0.0,,,,
2020-03-26 22:19:13.005000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 22:29:07.040000-06:00,2.834,9999.0,0.0,,,,
2020-03-26 22:29:08.776000-06:00,,,,2.9,600.0,0.0,273.6
2020-03-26 22:39:05.261000-06:00,2.832,9999.0,0.0,,,,
2020-03-26 22:39:10.082000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 22:49:07.744000-06:00,2.832,500.0,0.0,,,,
2020-03-26 22:49:10.961000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 22:59:10.678000-06:00,2.834,9999.0,0.0,,,,
2020-03-26 22:59:12.725000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 23:09:08.595000-06:00,2.832,9999.0,0.0,,,,
2020-03-26 23:09:14.256000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 23:19:04.902000-06:00,2.832,9999.0,0.0,,,,
2020-03-26 23:19:11.053000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 23:29:12.939000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 23:39:07.889000-06:00,2.829,9999.0,0.0,,,,
2020-03-26 23:39:08.711000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 23:49:10.273000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 23:49:11.037000-06:00,2.834,500.0,0.0,,,,
2020-03-26 23:59:07.127000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-26 23:59:07.842000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 00:09:10.950000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 00:09:12.864000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 00:19:04.174000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 00:19:12.330000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 00:29:09.665000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 00:29:13.268000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 00:39:06.633000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 00:39:11.401000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 00:49:04.606000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 00:49:11.676000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 00:59:04.581000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 00:59:11.987000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 01:09:08.479000-06:00,2.834,500.0,0.0,,,,
2020-03-27 01:09:10.868000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 01:19:04.810000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 01:19:12.634000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 01:29:05.017000-06:00,2.834,9999.0,0.0,,,,
2020-03-27 01:29:10.186000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 01:39:03.382000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 01:39:07.017000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 01:49:10.662000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 01:49:12.688000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 01:59:08.314000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 01:59:09.270000-06:00,2.832,500.0,0.0,,,,
2020-03-27 02:09:03.923000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 02:09:13.561000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 02:19:05.747000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 02:19:12.059000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 02:29:06.944000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 02:29:11.083000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 02:39:03.352000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 02:39:09.114000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 02:49:08.944000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 02:59:08.846000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 02:59:09.228000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 03:09:03.938000-06:00,2.829,9999.0,0.0,,,,
2020-03-27 03:09:08.425000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 03:19:05.371000-06:00,2.829,9999.0,0.0,,,,
2020-03-27 03:19:13.843000-06:00,,,,2.905,600.0,0.0,273.6
2020-03-27 03:29:10.424000-06:00,,,,2.905,600.0,0.0,273.6
2020-03-27 03:29:10.715000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 03:39:04.914000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 03:39:09.847000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 03:49:03.377000-06:00,2.829,9999.0,0.0,,,,
2020-03-27 03:49:10.436000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 03:59:06.259000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 03:59:13.619000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 04:09:04.523000-06:00,2.829,9999.0,0.0,,,,
2020-03-27 04:09:06.255000-06:00,,,,2.905,600.0,0.0,273.6
2020-03-27 04:19:05.090000-06:00,2.832,500.0,0.0,,,,
2020-03-27 04:19:09.553000-06:00,,,,2.905,600.0,0.0,273.6
2020-03-27 04:29:03.693000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 04:29:07.874000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 04:39:05.424000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 04:39:10.774000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 04:49:08.330000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 04:49:10.933000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 04:59:07.942000-06:00,2.834,500.0,0.0,,,,
2020-03-27 04:59:13.689000-06:00,,,,2.902,600.0,0.0,273.6
2020-03-27 05:09:05.968000-06:00,2.834,500.0,0.0,,,,
2020-03-27 05:09:10.439000-06:00,,,,2.902,600.0,0.5,274.1
2020-03-27 05:19:10.025000-06:00,2.834,500.0,0.0,,,,
2020-03-27 05:19:13.927000-06:00,,,,2.912,600.0,0.2,274.3
2020-03-27 05:29:05.618000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 05:29:10.917000-06:00,,,,2.912,600.0,0.0,274.3
2020-03-27 05:39:05.396000-06:00,2.834,500.0,0.0,,,,
2020-03-27 05:39:12.933000-06:00,,,,2.915,600.0,0.0,274.3
2020-03-27 05:49:08.924000-06:00,,,,2.915,600.0,0.0,274.3
2020-03-27 05:49:10.894000-06:00,2.832,500.0,0.0,,,,
2020-03-27 05:59:03.937000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 05:59:08.946000-06:00,,,,2.915,600.0,0.0,274.3
2020-03-27 06:09:05.992000-06:00,2.834,500.0,0.0,,,,
2020-03-27 06:09:08.973000-06:00,,,,2.915,600.0,0.0,274.3
2020-03-27 06:19:08.797000-06:00,,,,2.915,600.0,0.0,274.3
2020-03-27 06:19:09.671000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 06:29:05.479000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 06:29:12.705000-06:00,,,,2.915,600.0,0.0,274.3
2020-03-27 06:39:10.630000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 06:39:12.276000-06:00,,,,2.915,600.0,0.0,274.3
2020-03-27 06:49:07.436000-06:00,2.834,500.0,0.0,,,,
2020-03-27 06:49:13.658000-06:00,,,,2.915,600.0,0.0,274.3
2020-03-27 06:59:10.441000-06:00,,,,2.915,600.0,0.0,274.3
2020-03-27 06:59:10.542000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 07:09:07.292000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 07:09:13.745000-06:00,,,,2.915,600.0,0.0,274.3
2020-03-27 07:19:06.628000-06:00,,,,2.915,600.0,0.0,274.3
2020-03-27 07:19:10.775000-06:00,2.834,500.0,0.0,,,,
2020-03-27 07:29:03.760000-06:00,2.834,500.0,0.0,,,,
2020-03-27 07:29:12.430000-06:00,,,,2.915,600.0,0.0,274.3
2020-03-27 07:39:09.760000-06:00,,,,2.915,600.0,0.0,274.3
2020-03-27 07:39:09.770000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 07:49:05.774000-06:00,2.834,500.0,0.0,,,,
2020-03-27 07:49:06.672000-06:00,,,,2.902,600.0,0.30000000000000004,274.6
2020-03-27 07:59:05.810000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 07:59:08.274000-06:00,,,,2.902,600.0,0.0,274.6
2020-03-27 08:09:09.457000-06:00,,,,2.902,600.0,0.0,274.6
2020-03-27 08:09:09.909000-06:00,2.832,500.0,0.0,,,,
2020-03-27 08:19:05.571000-06:00,2.832,500.0,0.0,,,,
2020-03-27 08:19:10.093000-06:00,,,,2.902,600.0,0.0,274.6
2020-03-27 08:39:10.590000-06:00,2.832,500.0,0.0,,,,
2020-03-27 08:39:11.691000-06:00,,,,2.902,600.0,0.8,275.40000000000003
2020-03-27 08:49:02.966000-06:00,2.832,500.0,0.0,,,,
2020-03-27 08:59:06.238000-06:00,2.834,500.0,0.0,,,,
2020-03-27 08:59:12.364000-06:00,,,,2.902,600.0,0.30000000000000004,277.2
2020-03-27 09:09:04.792000-06:00,2.832,500.0,0.0,,,,
2020-03-27 09:09:13.678000-06:00,,,,2.915,600.0,0.2,277.40000000000003
2020-03-27 09:19:06.592000-06:00,,,,2.915,600.0,0.0,277.40000000000003
2020-03-27 09:19:07.402000-06:00,2.834,500.0,0.0,,,,
2020-03-27 09:29:05.172000-06:00,2.832,500.0,0.0,,,,
2020-03-27 09:29:08.154000-06:00,,,,2.912,600.0,0.30000000000000004,277.7
2020-03-27 09:39:09.565000-06:00,,,,2.907,600.0,0.5,278.2
2020-03-27 09:39:10.687000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 09:49:06.352000-06:00,,,,2.902,600.0,0.7000000000000001,278.90000000000003
2020-03-27 09:49:07.735000-06:00,2.832,500.0,0.0,,,,
2020-03-27 09:59:09.712000-06:00,,,,2.915,600.0,0.9,279.8
2020-03-27 09:59:09.836000-06:00,2.834,9999.0,0.0,,,,
2020-03-27 10:09:09.597000-06:00,2.832,500.0,0.0,,,,
2020-03-27 10:09:10.417000-06:00,,,,2.902,600.0,1.8,281.6
2020-03-27 10:19:05.062000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 10:19:07.856000-06:00,,,,2.902,600.0,0.6000000000000001,282.2
2020-03-27 10:29:06.014000-06:00,2.834,500.0,0.0,,,,
2020-03-27 10:29:12.979000-06:00,,,,2.902,600.0,0.2,282.40000000000003
2020-03-27 10:39:03.976000-06:00,2.832,500.0,0.0,,,,
2020-03-27 10:39:11.241000-06:00,,,,2.902,600.0,0.0,282.40000000000003
2020-03-27 10:49:07.841000-06:00,2.834,500.0,0.0,,,,
2020-03-27 10:49:11.750000-06:00,,,,2.915,600.0,1.2000000000000002,283.6
2020-03-27 10:59:04.135000-06:00,2.836,500.0,0.0,,,,
2020-03-27 10:59:06.787000-06:00,,,,2.912,600.0,0.2,283.8
2020-03-27 11:09:04.687000-06:00,2.834,500.0,0.0,,,,
2020-03-27 11:09:12.636000-06:00,,,,2.912,600.0,0.5,284.3
2020-03-27 11:19:03.353000-06:00,2.836,9999.0,0.0,,,,
2020-03-27 11:19:08.319000-06:00,,,,2.912,600.0,0.0,284.3
2020-03-27 11:29:07.958000-06:00,,,,2.912,600.0,1.7000000000000002,286.0
2020-03-27 11:29:09.174000-06:00,2.834,500.0,0.0,,,,
2020-03-27 11:39:10.374000-06:00,2.834,9999.0,0.0,,,,
2020-03-27 11:39:13.252000-06:00,,,,2.912,600.0,0.0,286.0
2020-03-27 11:49:07.212000-06:00,2.834,9999.0,0.0,,,,
2020-03-27 11:49:07.585000-06:00,,,,2.912,600.0,0.7000000000000001,286.7
2020-03-27 11:59:06.412000-06:00,2.836,500.0,0.0,,,,
2020-03-27 11:59:06.496000-06:00,,,,2.902,600.0,1.6,288.3
2020-03-27 12:09:02.852000-06:00,2.834,9999.0,0.0,,,,
2020-03-27 12:09:08.091000-06:00,,,,2.912,600.0,1.8,290.1
2020-03-27 12:19:09.279000-06:00,,,,2.91,600.0,2.9000000000000004,293.0
2020-03-27 12:19:09.755000-06:00,2.836,500.0,0.0,,,,
2020-03-27 12:29:04.041000-06:00,2.836,9999.0,0.0,,,,
2020-03-27 12:29:09.914000-06:00,,,,2.907,600.0,0.7000000000000001,293.7
2020-03-27 12:39:04.626000-06:00,2.836,9999.0,0.0,,,,
2020-03-27 12:39:09.196000-06:00,,,,2.912,600.0,2.3000000000000003,296.0
2020-03-27 12:49:03.295000-06:00,2.836,500.0,0.0,,,,
2020-03-27 12:49:11.528000-06:00,,,,2.91,600.0,0.9,296.90000000000003
2020-03-27 12:59:06.444000-06:00,,,,2.912,600.0,1.2000000000000002,298.1
2020-03-27 12:59:08.674000-06:00,2.836,9999.0,0.0,,,,
2020-03-27 13:09:09.935000-06:00,2.836,9999.0,0.0,,,,
2020-03-27 13:09:12.042000-06:00,,,,2.912,600.0,0.6000000000000001,298.7
2020-03-27 13:19:08.452000-06:00,2.836,500.0,0.0,,,,
2020-03-27 13:19:13.225000-06:00,,,,2.912,600.0,0.4,299.1
2020-03-27 13:29:03.487000-06:00,2.836,500.0,0.0,,,,
2020-03-27 13:29:05.890000-06:00,,,,2.912,600.0,0.6000000000000001,299.7
2020-03-27 13:39:08.950000-06:00,,,,2.912,600.0,0.2,299.90000000000003
2020-03-27 13:39:09.117000-06:00,2.836,9999.0,0.0,,,,
2020-03-27 13:49:04.912000-06:00,2.836,9999.0,0.0,,,,
2020-03-27 13:49:07.359000-06:00,,,,2.912,600.0,0.1,300.0
2020-03-27 13:59:06.430000-06:00,2.836,500.0,0.0,,,,
2020-03-27 13:59:10.150000-06:00,,,,2.912,600.0,1.2000000000000002,301.2
2020-03-27 14:09:07.514000-06:00,2.836,500.0,0.0,,,,
2020-03-27 14:09:09.505000-06:00,,,,2.912,600.0,2.6,303.8
2020-03-27 14:19:09.190000-06:00,2.836,9999.0,0.0,,,,
2020-03-27 14:19:10.214000-06:00,,,,2.912,600.0,1.2000000000000002,305.0
2020-03-27 14:29:07.647000-06:00,,,,2.912,600.0,4.6000000000000005,309.6
2020-03-27 14:29:08.549000-06:00,2.839,500.0,0.0,,,,
2020-03-27 14:39:08.749000-06:00,,,,2.91,600.0,8.700000000000001,318.3
2020-03-27 14:39:09.805000-06:00,2.836,500.0,0.0,,,,
2020-03-27 14:49:04.312000-06:00,2.836,9999.0,0.0,,,,
2020-03-27 14:49:10.998000-06:00,,,,2.91,600.0,8.6,326.90000000000003
2020-03-27 14:59:07.326000-06:00,2.836,500.0,0.0,,,,
2020-03-27 14:59:11.502000-06:00,,,,2.912,600.0,10.100000000000001,337.0
2020-03-27 15:09:06.506000-06:00,,,,2.912,600.0,12.4,349.40000000000003
2020-03-27 15:09:09.383000-06:00,2.836,9999.0,0.0,,,,
2020-03-27 15:19:04.990000-06:00,2.839,500.0,0.0,,,,
2020-03-27 15:19:08.511000-06:00,,,,2.907,600.0,9.700000000000001,359.1
2020-03-27 15:29:08.542000-06:00,,,,2.91,600.0,14.8,373.90000000000003
2020-03-27 15:29:08.756000-06:00,2.836,500.0,0.0,,,,
2020-03-27 15:39:06.247000-06:00,2.836,500.0,0.0,,,,
2020-03-27 15:39:08.382000-06:00,,,,2.905,600.0,7.7,381.6
2020-03-27 15:49:03.246000-06:00,2.839,500.0,0.0,,,,
2020-03-27 15:49:12.307000-06:00,,,,2.91,600.0,5.5,387.1
2020-03-27 15:59:05.307000-06:00,2.836,9999.0,0.0,,,,
2020-03-27 15:59:11.900000-06:00,,,,2.91,600.0,9.3,396.40000000000003
2020-03-27 16:09:05.418000-06:00,2.836,500.0,0.0,,,,
2020-03-27 16:09:13.123000-06:00,,,,2.907,600.0,5.6000000000000005,402.0
2020-03-27 16:19:09.136000-06:00,2.836,500.0,0.0,,,,
2020-03-27 16:19:09.557000-06:00,,,,2.902,600.0,12.100000000000001,414.1
2020-03-27 16:29:08.617000-06:00,2.834,9999.0,0.0,,,,
2020-03-27 16:29:12.668000-06:00,,,,2.902,600.0,6.4,420.5
2020-03-27 16:39:06.931000-06:00,,,,2.905,600.0,8.0,428.5
2020-03-27 16:39:09.542000-06:00,2.834,9999.0,0.0,,,,
2020-03-27 16:49:07.456000-06:00,2.836,500.0,0.0,,,,
2020-03-27 16:49:11.474000-06:00,,,,2.907,600.0,15.0,443.5
2020-03-27 16:59:07.777000-06:00,2.836,500.0,0.0,,,,
2020-03-27 16:59:10.300000-06:00,,,,2.907,600.0,9.4,452.90000000000003
2020-03-27 17:09:07.940000-06:00,2.836,500.0,0.0,,,,
2020-03-27 17:09:12.218000-06:00,,,,2.912,600.0,7.5,460.40000000000003
2020-03-27 17:19:06.757000-06:00,2.836,500.0,0.0,,,,
2020-03-27 17:19:11.810000-06:00,,,,2.912,600.0,13.200000000000001,473.6
2020-03-27 17:29:09.001000-06:00,,,,2.902,600.0,5.5,479.1
2020-03-27 17:29:09.894000-06:00,2.834,500.0,0.0,,,,
2020-03-27 17:39:02.708000-06:00,2.834,9999.0,0.0,,,,
2020-03-27 17:39:05.625000-06:00,,,,2.902,600.0,6.9,486.0
2020-03-27 17:49:09.852000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 17:49:12.911000-06:00,,,,2.9,600.0,3.4000000000000004,489.40000000000003
2020-03-27 17:59:02.654000-06:00,2.834,9999.0,0.0,,,,
2020-03-27 17:59:07.224000-06:00,,,,2.9,600.0,1.9000000000000001,491.3
2020-03-27 18:09:06.109000-06:00,,,,2.902,600.0,7.4,498.70000000000005
2020-03-27 18:09:10.272000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 18:19:07.021000-06:00,2.832,9999.0,0.0,,,,
2020-03-27 18:19:07.896000-06:00,,,,2.912,600.0,1.6,500.3
2020-03-27 18:29:08.494000-06:00,2.832,500.0,0.0,,,,
2020-03-27 18:29:09.222000-06:00,,,,2.912,600.0,0.0,500.3
2020-03-27 18:39:09.436000-06:00,2.834,500.0,0.0,,,,
2020-03-27 18:39:10.124000-06:00,,,,2.915,600.0,0.0,500.3
2020-03-27 18:49:03.386000-06:00,2.834,500.0,0.0,,,,
2020-03-27 18:49:07.689000-06:00,,,,2.902,600.0,1.6,501.90000000000003
2020-03-27 18:59:07.270000-06:00,2.834,500.0,0.0,,,,
2020-03-27 18:59:13.079000-06:00,,,,2.9,600.0,2.0,503.90000000000003
2020-03-27 19:09:07.571000-06:00,2.832,500.0,0.0,,,,
2020-03-27 19:09:09.877000-06:00,,,,2.902,600.0,0.0,503.90000000000003
2020-03-27 19:19:08.126000-06:00,2.832,500.0,0.0,,,,
2020-03-27 19:19:13.222000-06:00,,,,2.9,600.0,2.5,506.40000000000003
2020-03-27 19:29:02.799000-06:00,2.829,500.0,0.0,,,,
2020-03-27 19:29:09.929000-06:00,,,,2.902,600.0,3.6,510.0
2020-03-27 19:39:08.616000-06:00,2.832,500.0,0.0,,,,
2020-03-27 19:39:11.582000-06:00,,,,2.902,600.0,0.0,510.0
2020-03-27 19:49:05.737000-06:00,2.832,500.0,0.0,,,,
2020-03-27 19:49:08.640000-06:00,,,,2.902,600.0,1.4000000000000001,511.40000000000003
2020-03-27 19:59:02.549000-06:00,2.829,9999.0,0.0,,,,
2020-03-27 19:59:07.038000-06:00,,,,2.902,600.0,0.2,511.6
2020-03-27 20:09:06.158000-06:00,2.829,9999.0,0.0,,,,
2020-03-27 20:09:09.827000-06:00,,,,2.902,600.0,0.0,511.6
2020-03-27 20:19:02.865000-06:00,2.829,500.0,0.0,,,,
2020-03-27 20:19:13.142000-06:00,,,,2.902,600.0,0.0,511.6
2020-03-27 20:29:04.287000-06:00,2.829,500.0,0.0,,,,
2020-03-27 20:29:10.068000-06:00,,,,2.902,600.0,0.0,511.6
2020-03-27 20:39:07.623000-06:00,,,,2.915,600.0,0.4,512.0
2020-03-27 20:39:09.174000-06:00,2.829,9999.0,0.0,,,,
2020-03-27 20:49:07.419000-06:00,2.829,9999.0,0.0,,,,
2020-03-27 20:49:09.017000-06:00,,,,2.917,600.0,2.5,514.5
2020-03-27 20:59:03.966000-06:00,2.829,500.0,0.0,,,,
2020-03-27 20:59:05.803000-06:00,,,,2.917,600.0,0.0,514.5
2020-03-27 21:09:03.038000-06:00,2.829,9999.0,0.0,,,,
2020-03-27 21:09:13.156000-06:00,,,,2.917,600.0,0.0,514.5
2020-03-27 21:19:08.681000-06:00,2.832,500.0,0.0,,,,
2020-03-27 21:19:10.091000-06:00,,,,2.905,600.0,0.6000000000000001,515.1
2020-03-27 21:29:04.520000-06:00,2.829,500.0,0.0,,,,
2020-03-27 21:29:07.700000-06:00,,,,2.905,600.0,0.0,515.1
2020-03-27 21:39:09.641000-06:00,2.827,9999.0,0.0,,,,
2020-03-27 21:39:12.937000-06:00,,,,2.905,600.0,0.0,515.1
2020-03-27 21:49:06.436000-06:00,2.827,9999.0,0.0,,,,
2020-03-27 21:59:10.027000-06:00,2.829,9999.0,0.0,,,,
2020-03-27 21:59:12.329000-06:00,,,,2.902,600.0,0.0,515.6
2020-03-27 22:09:06.686000-06:00,2.829,9999.0,0.0,,,,
2020-03-27 22:09:10.467000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-27 22:19:08.522000-06:00,2.827,9999.0,0.0,,,,
2020-03-27 22:19:10.737000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-27 22:29:05.708000-06:00,2.827,9999.0,0.0,,,,
2020-03-27 22:29:07.265000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-27 22:39:02.097000-06:00,2.827,9999.0,0.0,,,,
2020-03-27 22:39:10.089000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-27 22:49:09.351000-06:00,2.827,9999.0,0.0,,,,
2020-03-27 22:49:11.986000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-27 22:59:03.885000-06:00,2.827,9999.0,0.0,,,,
2020-03-27 22:59:07.787000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-27 23:09:02.991000-06:00,2.827,9999.0,0.0,,,,
2020-03-27 23:09:13.153000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-27 23:19:04.645000-06:00,2.827,9999.0,0.0,,,,
2020-03-27 23:19:05.861000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-27 23:29:04.499000-06:00,2.827,9999.0,0.0,,,,
2020-03-27 23:29:11.525000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-27 23:39:09.704000-06:00,2.827,9999.0,0.0,,,,
2020-03-27 23:39:12.615000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-27 23:49:06.116000-06:00,2.827,9999.0,0.0,,,,
2020-03-27 23:49:06.807000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-27 23:59:05.398000-06:00,2.827,9999.0,0.0,,,,
2020-03-27 23:59:05.428000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-28 00:09:07.546000-06:00,2.829,500.0,0.0,,,,
2020-03-28 00:09:12.702000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-28 00:19:06.299000-06:00,2.827,9999.0,0.0,,,,
2020-03-28 00:19:07.220000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-28 00:29:06.261000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-28 00:29:09.853000-06:00,2.827,9999.0,0.0,,,,
2020-03-28 00:39:06.927000-06:00,2.827,9999.0,0.0,,,,
2020-03-28 00:39:08.109000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-28 00:49:07.807000-06:00,,,,2.905,600.0,0.0,515.6
2020-03-28 00:49:08.600000-06:00,2.827,9999.0,0.0,,,,
2020-03-28 00:59:04.400000-06:00,2.827,9999.0,0.0,,,,
