time,5117.battery,5117.maxbotix-mb7386-distance,5117.maxbotix-mb7386-trials,5118.battery,5118.rain-gauge-interval,5118.rain-gauge-precipitation,5118.rain-gauge-precipitation-sum
2020-03-23 22:59:10.314000-06:00,2.841,500.0,0.0,,,,
2020-03-23 23:09:10.102000-06:00,2.841,500.0,0.0,,,,
2020-03-23 23:09:17.135000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-23 23:19:13.869000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-23 23:19:15.664000-06:00,2.841,500.0,0.0,,,,
2020-03-23 23:29:12.340000-06:00,2.841,500.0,0.0,,,,
2020-03-23 23:29:15.367000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-23 23:39:10.150000-06:00,2.841,500.0,0.0,,,,
2020-03-23 23:39:16.338000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-23 23:49:10.332000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-23 23:49:15.318000-06:00,2.841,500.0,0.0,,,,
2020-03-23 23:59:08.130000-06:00,2.839,9999.0,0.0,,,,
2020-03-23 23:59:14.281000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 00:09:14.462000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 00:09:15.309000-06:00,2.839,500.0,0.0,,,,
2020-03-24 00:19:12.113000-06:00,2.839,9999.0,0.0,,,,
2020-03-24 00:19:14.551000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 00:29:10.749000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 00:29:15.289000-06:00,2.841,500.0,0.0,,,,
2020-03-24 00:39:12.093000-06:00,2.839,500.0,0.0,,,,
2020-03-24 00:49:15.257000-06:00,2.839,9999.0,0.0,,,,
2020-03-24 00:49:16.480000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 00:59:08.075000-06:00,2.836,9999.0,0.0,,,,
2020-03-24 00:59:10.889000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 01:09:09.472000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 01:09:15.250000-06:00,2.836,9999.0,0.0,,,,
2020-03-24 01:19:08.058000-06:00,2.839,500.0,0.0,,,,
2020-03-24 01:19:16.873000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 01:29:09.642000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 01:29:15.222000-06:00,2.839,500.0,0.0,,,,
2020-03-24 01:39:12.082000-06:00,2.839,500.0,0.0,,,,
2020-03-24 01:39:12.992000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 01:49:13.675000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 01:49:15.240000-06:00,2.841,500.0,0.0,,,,
2020-03-24 01:59:12.062000-06:00,2.839,500.0,0.0,,,,
2020-03-24 01:59:15.300000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 02:09:15.257000-06:00,2.839,9999.0,0.0,,,,
2020-03-24 02:09:16.556000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 02:19:07.644000-06:00,2.836,9999.0,0.0,,,,
2020-03-24 02:19:15.066000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 02:29:14.086000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 02:29:14.936000-06:00,2.839,500.0,0.0,,,,
2020-03-24 02:39:09.502000-06:00,2.836,9999.0,0.0,,,,
2020-03-24 02:39:16.144000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 02:49:12.012000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 02:49:12.163000-06:00,2.836,9999.0,0.0,,,,
2020-03-24 02:59:10.021000-06:00,2.839,9999.0,0.0,,,,
2020-03-24 02:59:11.755000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 03:09:11.172000-06:00,2.836,9999.0,0.0,,,,
2020-03-24 03:09:11.235000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 03:19:12.012000-06:00,2.836,9999.0,0.0,,,,
2020-03-24 03:19:12.195000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 03:29:14.148000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 03:29:15.206000-06:00,2.836,9999.0,0.0,,,,
2020-03-24 03:39:10.269000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 03:39:11.614000-06:00,2.836,9999.0,0.0,,,,
2020-03-24 03:49:10.538000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 03:49:10.919000-06:00,2.836,9999.0,0.0,,,,
2020-03-24 03:59:09.522000-06:00,2.834,9999.0,0.0,,,,
2020-03-24 03:59:11.069000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 04:09:12.238000-06:00,2.836,9999.0,0.0,,,,
2020-03-24 04:19:11.781000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 04:19:13.673000-06:00,2.834,9999.0,0.0,,,,
2020-03-24 04:29:14.548000-06:00,2.834,9999.0,0.0,,,,
2020-03-24 04:29:15.559000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 04:39:12.782000-06:00,2.834,9999.0,0.0,,,,
2020-03-24 04:39:17.108000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 04:49:09.956000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 04:49:13.305000-06:00,2.834,9999.0,0.0,,,,
2020-03-24 04:59:11.671000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 04:59:12.312000-06:00,2.834,9999.0,0.0,,,,
2020-03-24 05:09:11.130000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 05:09:14.346000-06:00,2.834,9999.0,0.0,,,,
2020-03-24 05:19:10.388000-06:00,2.834,9999.0,0.0,,,,
2020-03-24 05:19:12.247000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 05:29:10.024000-06:00,2.834,9999.0,0.0,,,,
2020-03-24 05:29:14.530000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 05:39:09.808000-06:00,2.834,9999.0,0.0,,,,
2020-03-24 05:39:11.054000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 05:49:09.861000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 05:59:11.754000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 05:59:12.503000-06:00,2.834,9999.0,0.0,,,,
2020-03-24 06:09:10.227000-06:00,2.832,9999.0,0.0,,,,
2020-03-24 06:09:11.506000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 06:19:13.707000-06:00,2.834,9999.0,0.0,,,,
2020-03-24 06:19:17.017000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 06:29:14.046000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 06:29:14.684000-06:00,2.834,9999.0,0.0,,,,
2020-03-24 06:39:08.594000-06:00,2.834,9999.0,0.0,,,,
2020-03-24 06:39:12.109000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 06:49:08.956000-06:00,2.832,9999.0,0.0,,,,
2020-03-24 06:49:15.978000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 06:59:11.693000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 06:59:13.149000-06:00,2.832,9999.0,0.0,,,,
2020-03-24 07:09:11.160000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 07:09:11.558000-06:00,2.832,9999.0,0.0,,,,
2020-03-24 07:19:10.886000-06:00,2.832,9999.0,0.0,,,,
2020-03-24 07:19:16.331000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 07:29:10.408000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 07:29:13.040000-06:00,2.832,9999.0,0.0,,,,
2020-03-24 07:39:10.819000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 07:39:11.853000-06:00,2.834,9999.0,0.0,,,,
2020-03-24 07:49:09.375000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 07:49:15.462000-06:00,2.834,9999.0,0.0,,,,
2020-03-24 07:59:12.163000-06:00,2.836,9999.0,0.0,,,,
2020-03-24 07:59:16.766000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 08:09:13.534000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 08:19:10.468000-06:00,2.836,9999.0,0.0,,,,
2020-03-24 08:19:13.071000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 08:29:08.757000-06:00,2.839,9999.0,0.0,,,,
2020-03-24 08:29:13.913000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 08:39:13.277000-06:00,2.839,9999.0,0.0,,,,
2020-03-24 08:39:15.825000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 08:49:11.415000-06:00,,,,2.905,600.0,0.0,247.70000000000002
2020-03-24 08:49:12.373000-06:00,2.841,9999.0,0.0,,,,
2020-03-24 08:59:10.098000-06:00,2.839,9999.0,0.0,,,,
2020-03-24 08:59:16.601000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 09:09:09.239000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 09:09:13.498000-06:00,2.841,9999.0,0.0,,,,
2020-03-24 09:19:10.849000-06:00,2.841,9999.0,0.0,,,,
2020-03-24 09:19:16.507000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 09:29:09.050000-06:00,2.841,500.0,0.0,,,,
2020-03-24 09:29:14.822000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 09:39:07.438000-06:00,2.841,9999.0,0.0,,,,
2020-03-24 09:39:13.690000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 09:49:11.435000-06:00,,,,2.902,600.0,0.0,247.70000000000002
2020-03-24 09:49:14.753000-06:00,2.844,500.0,0.0,,,,
2020-03-24 09:59:12.871000-06:00,2.841,9999.0,0.0,,,,
2020-03-24 09:59:12.945000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 10:09:07.665000-06:00,2.841,9999.0,0.0,,,,
2020-03-24 10:09:09.952000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 10:19:11.220000-06:00,2.841,500.0,0.0,,,,
2020-03-24 10:19:16.010000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 10:29:07.884000-06:00,2.844,500.0,0.0,,,,
2020-03-24 10:29:15.861000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 10:39:13.726000-06:00,2.841,9999.0,0.0,,,,
2020-03-24 10:39:15.561000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 10:49:14.880000-06:00,2.841,9999.0,0.0,,,,
2020-03-24 10:49:15.224000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 10:59:11.732000-06:00,2.844,500.0,0.0,,,,
2020-03-24 10:59:12.305000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 11:09:10.491000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 11:09:10.930000-06:00,2.844,500.0,0.0,,,,
2020-03-24 11:19:07.351000-06:00,2.841,9999.0,0.0,,,,
2020-03-24 11:19:13.131000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 11:29:14.732000-06:00,2.844,9999.0,0.0,,,,
2020-03-24 11:29:16.390000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 11:39:08.957000-06:00,2.844,9999.0,0.0,,,,
2020-03-24 11:39:14.947000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 11:49:07.407000-06:00,2.844,500.0,0.0,,,,
2020-03-24 11:49:09.772000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 11:59:10.322000-06:00,2.846,500.0,0.0,,,,
2020-03-24 11:59:15.480000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 12:09:08.211000-06:00,2.844,500.0,0.0,,,,
2020-03-24 12:09:11.145000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 12:19:08.465000-06:00,2.844,500.0,0.0,,,,
2020-03-24 12:19:12.227000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 12:29:08.984000-06:00,2.841,9999.0,0.0,,,,
2020-03-24 12:29:14.662000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 12:39:08.023000-06:00,2.844,500.0,0.0,,,,
2020-03-24 12:39:13.270000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 12:49:09.665000-06:00,2.844,500.0,0.0,,,,
2020-03-24 12:49:12.498000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 12:59:12.958000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 12:59:13.417000-06:00,2.844,500.0,0.0,,,,
2020-03-24 13:09:14.931000-06:00,2.844,500.0,0.0,,,,
2020-03-24 13:09:15.904000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 13:19:10.044000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 13:19:11.977000-06:00,2.844,500.0,0.0,,,,
2020-03-24 13:29:09.595000-06:00,2.844,500.0,0.0,,,,
2020-03-24 13:29:10.347000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 13:39:09.331000-06:00,2.844,500.0,0.0,,,,
2020-03-24 13:39:14.698000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 13:49:10.848000-06:00,2.841,9999.0,0.0,,,,
2020-03-24 13:49:13.402000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 13:59:07.843000-06:00,2.844,500.0,0.0,,,,
2020-03-24 13:59:10.839000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 14:09:09.863000-06:00,2.841,9999.0,0.0,,,,
2020-03-24 14:09:15.944000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 14:19:10.193000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 14:19:13.905000-06:00,2.844,500.0,0.0,,,,
2020-03-24 14:29:13.531000-06:00,2.844,500.0,0.0,,,,
2020-03-24 14:29:14.698000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 14:39:09.718000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 14:39:13.310000-06:00,2.844,500.0,0.0,,,,
2020-03-24 14:49:14.844000-06:00,2.841,9999.0,0.0,,,,
2020-03-24 14:49:15.756000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 14:59:07.909000-06:00,2.841,9999.0,0.0,,,,
2020-03-24 14:59:15.600000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 15:09:11.288000-06:00,,,,2.9,600.0,0.0,247.70000000000002
2020-03-24 15:09:13.617000-06:00,2.844,500.0,0.0,,,,
2020-03-24 15:19:08.993000-06:00,2.841,9999.0,0.0,,,,
2020-03-24 15:19:14.935000-06:00,,,,2.9,600.0,0.0,247.70000000000002
